Logging to /home/jonathan/Documents/projects/autoresearch/runs/run_006/run.log
Initial config written to /home/jonathan/Documents/projects/autoresearch/runs/run_006/config.json
Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 341
Model config: {'sequence_len': 2048, 'vocab_size': 341, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 196,416
  value_embeds            : 1,178,496
  lm_head                 : 196,416
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,348,824
Estimated FLOPs per token: 3.940116e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
torch.compile: disabled on ROCm
Time budget: 7200s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.832052 | lrm: 1.00 | dt: 4850ms | tok/sec: 27,024 | mfu: 7.6% | epoch: 1 | remaining: 7200s    
step 00001 (0.0%) | loss: 6.216305 | lrm: 1.00 | dt: 4894ms | tok/sec: 26,782 | mfu: 7.6% | epoch: 1 | remaining: 7200s    
step 00002 (0.0%) | loss: 5.757861 | lrm: 1.00 | dt: 4957ms | tok/sec: 26,442 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00003 (0.0%) | loss: 5.112015 | lrm: 1.00 | dt: 4962ms | tok/sec: 26,413 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00004 (0.0%) | loss: 4.622520 | lrm: 1.00 | dt: 4960ms | tok/sec: 26,427 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00005 (0.0%) | loss: 4.290611 | lrm: 1.00 | dt: 4962ms | tok/sec: 26,412 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00006 (0.0%) | loss: 4.083079 | lrm: 1.00 | dt: 4969ms | tok/sec: 26,378 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00007 (0.0%) | loss: 3.921298 | lrm: 1.00 | dt: 4969ms | tok/sec: 26,379 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00008 (0.0%) | loss: 3.767368 | lrm: 1.00 | dt: 4964ms | tok/sec: 26,402 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00009 (0.0%) | loss: 3.659912 | lrm: 1.00 | dt: 4970ms | tok/sec: 26,371 | mfu: 7.5% | epoch: 1 | remaining: 7200s    
step 00010 (0.0%) | loss: 3.596847 | lrm: 1.00 | dt: 4981ms | tok/sec: 26,315 | mfu: 7.4% | epoch: 1 | remaining: 7200s    
step 00011 (0.0%) | loss: 3.568816 | lrm: 1.00 | dt: 4985ms | tok/sec: 26,293 | mfu: 7.4% | epoch: 1 | remaining: 7195s    
step 00012 (0.1%) | loss: 3.485573 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 1 | remaining: 7190s    
step 00013 (0.1%) | loss: 3.435111 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 7185s    
step 00014 (0.2%) | loss: 3.366040 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 7180s    
step 00015 (0.3%) | loss: 3.311273 | lrm: 1.00 | dt: 4986ms | tok/sec: 26,287 | mfu: 7.4% | epoch: 1 | remaining: 7175s    
step 00016 (0.3%) | loss: 3.239339 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,263 | mfu: 7.4% | epoch: 1 | remaining: 7170s    
step 00017 (0.4%) | loss: 3.170992 | lrm: 1.00 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 1 | remaining: 7165s    
step 00018 (0.5%) | loss: 3.125179 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,274 | mfu: 7.4% | epoch: 1 | remaining: 7160s    
step 00019 (0.6%) | loss: 3.074732 | lrm: 1.00 | dt: 4990ms | tok/sec: 26,266 | mfu: 7.4% | epoch: 1 | remaining: 7155s    
step 00020 (0.6%) | loss: 3.015062 | lrm: 1.00 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 1 | remaining: 7150s    
step 00021 (0.7%) | loss: 2.952751 | lrm: 1.00 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 1 | remaining: 7145s    
step 00022 (0.8%) | loss: 2.894898 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 1 | remaining: 7140s    
step 00023 (0.8%) | loss: 2.827199 | lrm: 1.00 | dt: 4992ms | tok/sec: 26,254 | mfu: 7.4% | epoch: 1 | remaining: 7135s    
step 00024 (0.9%) | loss: 2.782604 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 1 | remaining: 7130s    
step 00025 (1.0%) | loss: 2.742656 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 1 | remaining: 7125s    
step 00026 (1.0%) | loss: 2.689599 | lrm: 1.00 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 1 | remaining: 7120s    
step 00027 (1.1%) | loss: 2.641305 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 1 | remaining: 7115s    
step 00028 (1.2%) | loss: 2.579211 | lrm: 1.00 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 1 | remaining: 7110s    
step 00029 (1.2%) | loss: 2.520994 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 1 | remaining: 7105s    
step 00030 (1.3%) | loss: 2.472916 | lrm: 1.00 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 1 | remaining: 7100s    
step 00031 (1.4%) | loss: 2.417881 | lrm: 1.00 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 1 | remaining: 7095s    
step 00032 (1.5%) | loss: 2.363162 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 1 | remaining: 7090s    
step 00033 (1.5%) | loss: 2.308807 | lrm: 1.00 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 1 | remaining: 7085s    
step 00034 (1.6%) | loss: 2.238306 | lrm: 1.00 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 1 | remaining: 7080s    
step 00035 (1.7%) | loss: 2.183072 | lrm: 1.00 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 1 | remaining: 7075s    
step 00036 (1.7%) | loss: 2.141877 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,200 | mfu: 7.4% | epoch: 1 | remaining: 7070s    
step 00037 (1.8%) | loss: 2.071955 | lrm: 1.00 | dt: 4997ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 1 | remaining: 7065s    
step 00038 (1.9%) | loss: 2.044526 | lrm: 1.00 | dt: 5007ms | tok/sec: 26,177 | mfu: 7.4% | epoch: 1 | remaining: 7060s    
step 00039 (1.9%) | loss: 2.007986 | lrm: 1.00 | dt: 5003ms | tok/sec: 26,199 | mfu: 7.4% | epoch: 1 | remaining: 7055s    
